iter	RMSE
3219	1.491531084
3220	1.491358225
3221	1.491280114
3222	1.491205143
3223	1.490989305
3224	1.490771488
3225	1.490213088
3226	1.490031913
3227	1.489826088
3228	1.489675924
3229	1.489539014
3230	1.489161707
3231	1.489032749
3232	1.48880965
3233	1.488720868
3234	1.487910055
3235	1.48779498
3236	1.487712011
3237	1.487644516
3238	1.487225374
3239	1.487101065
3240	1.487021344
3241	1.486963232
3242	1.48671426
3243	1.486656029
3244	1.486551496
3245	1.485701955
3246	1.485267598
3247	1.484596463
3248	1.484288566
3249	1.48424856
3250	1.484172847
3251	1.48345531
3252	1.482879218
3253	1.482751215
3254	1.482688975
3255	1.482617212
3256	1.482524704
3257	1.482467022
3258	1.482316415
3259	1.482255418
3260	1.482088462
3261	1.481494384
3262	1.481450245
3263	1.481381069
3264	1.481137522
3265	1.481090911
3266	1.481078746
3267	1.480867811
3268	1.480266214
3269	1.480244342
3270	1.479926854
3271	1.479676898
3272	1.47896048
3273	1.478480853
3274	1.478390142
3275	1.47772239
3276	1.477629111
3277	1.477528706
3278	1.477486012
3279	1.477342496
3280	1.477119252
3281	1.477114741
3282	1.476752923
3283	1.476751529
3284	1.476575915
3285	1.476385913
3286	1.476262973
3287	1.476246671
3288	1.476244783
3289	1.475905729
3290	1.47560333
3291	1.475570007
3292	1.47551628
3293	1.475452553
3294	1.475450179
3295	1.475280851
3296	1.475200532
3297	1.474910856
3298	1.474546048
3299	1.474466344
3300	1.474172396
3301	1.474063885
3302	1.473625252
3303	1.473373811
3304	1.473231226
3305	1.473184637
3306	1.473139988
3307	1.472959035
3308	1.472942967
3309	1.472725161
3310	1.472485345
3311	1.472356528
3312	1.472300511
3313	1.472246638
3314	1.472045812
3315	1.471994182
3316	1.471907752
3317	1.471872303
3318	1.471759775
3319	1.471713904
3320	1.471711192
3321	1.471618292
3322	1.471012918
3323	1.470956462
3324	1.470785513
3325	1.470703448
3326	1.470666104
3327	1.470507365
3328	1.470487142
3329	1.470444061
3330	1.470313996
3331	1.470274564
3332	1.470171039
3333	1.470081029
3334	1.469722083
3335	1.46969721
3336	1.469603297
3337	1.46904801
3338	1.469013653
3339	1.468940735
3340	1.468850933
3341	1.468767443
3342	1.468743063
3343	1.468636112
3344	1.468017737
3345	1.467874069
3346	1.467645938
3347	1.467572269
3348	1.46728355
3349	1.467190471
3350	1.467004882
3351	1.466886271
3352	1.466735072
3353	1.466659303
3354	1.466639592
3355	1.466511399
3356	1.46644547
3357	1.46630197
3358	1.465993206
3359	1.465940279
3360	1.465700974
3361	1.465517671
3362	1.465468817
3363	1.465397219
3364	1.465305932
3365	1.465071583
3366	1.46491835
3367	1.464662399
3368	1.464514471
3369	1.464392701
3370	1.464335637
3371	1.464304334
3372	1.46416066
3373	1.464016978
3374	1.46378854
3375	1.463719168
3376	1.463610726
3377	1.463457754
3378	1.463364053
3379	1.462776453
3380	1.462662988
3381	1.46259389
3382	1.46251024
3383	1.462317924
3384	1.462250757
3385	1.462149984
3386	1.462081937
3387	1.462057019
3388	1.462051492
3389	1.461975485
3390	1.461847104
3391	1.461822956
3392	1.461617696
3393	1.461282194
3394	1.461250066
3395	1.461072199
3396	1.460881871
3397	1.460841701
3398	1.460839428
3399	1.460803779
3400	1.460561633
3401	1.460491309
3402	1.460176558
3403	1.460070827
3404	1.459968218
3405	1.459846606
3406	1.459749904
3407	1.459372151
3408	1.4592955
3409	1.459258769
3410	1.459164712
3411	1.459097446
3412	1.458808951
3413	1.458638211
3414	1.458619727
3415	1.458570132
3416	1.458551405
3417	1.458517535
3418	1.458436905
3419	1.458354436
3420	1.458332018
3421	1.458268613
3422	1.45821924
3423	1.458217048
3424	1.458184707
3425	1.458067103
3426	1.458064452
3427	1.457577092
3428	1.457434773
3429	1.457308778
3430	1.457179488
3431	1.457086246
3432	1.457044974
3433	1.456745694
3434	1.45674477
3435	1.456609498
3436	1.45658242
3437	1.456577801
3438	1.456380257
3439	1.456295566
3440	1.456192351
3441	1.456144547
3442	1.456066897
3443	1.456048085
3444	1.45593714
3445	1.455868818
3446	1.455749882
3447	1.455747453
3448	1.455738589
3449	1.455563284
3450	1.455411719
3451	1.45520265
3452	1.454968112
3453	1.454966253
3454	1.454887565
3455	1.454842965
3456	1.454703009
3457	1.454622508
3458	1.454578394
3459	1.454288199
3460	1.45425163
3461	1.454067751
3462	1.453939039
3463	1.453665173
3464	1.453450625
3465	1.453270151
3466	1.453267608
3467	1.452878468
3468	1.452678245
3469	1.4525348
3470	1.452443237
3471	1.452441987
3472	1.452407562
3473	1.452088697
3474	1.451890572
3475	1.45187367
3476	1.451790888
3477	1.451757599
3478	1.45171916
3479	1.451493873
3480	1.451487164
3481	1.451214483
3482	1.450693273
3483	1.450212819
3484	1.450029478
3485	1.449995799
3486	1.449714477
3487	1.449568179
3488	1.449424911
3489	1.449349123
3490	1.449345601
3491	1.44890288
3492	1.448735174
3493	1.448732368
3494	1.448588976
3495	1.448585027
3496	1.448538997
3497	1.448487297
3498	1.448366143
3499	1.44811348
3500	1.447908803
3501	1.447818246
3502	1.447773984
3503	1.447689638
3504	1.44768524
3505	1.44763767
3506	1.447552309
3507	1.447318538
3508	1.447180423
3509	1.446615051
3510	1.446480595
3511	1.445921632
3512	1.445424519
3513	1.445248701
3514	1.445109857
3515	1.444879643
3516	1.444266397
3517	1.444249457
3518	1.444189921
3519	1.444063784
3520	1.444052798
3521	1.444014806
3522	1.44397098
3523	1.443772588
3524	1.443452411
3525	1.443353456
3526	1.443012101
3527	1.442956547
3528	1.442621541
3529	1.442447432
3530	1.442354598
3531	1.442304586
3532	1.442266327
3533	1.44215588
3534	1.442124
3535	1.441975854
3536	1.44154734
3537	1.441540671
3538	1.4414844
3539	1.441437435
3540	1.441211464
3541	1.441179155
3542	1.440902426
3543	1.440764409
3544	1.440735066
3545	1.440701514
3546	1.440675379
3547	1.440518672
3548	1.440490322
3549	1.440447204
3550	1.440320583
3551	1.440308068
3552	1.44019544
3553	1.44011942
3554	1.440118024
3555	1.440102247
3556	1.439939054
3557	1.439881029
3558	1.439671915
3559	1.439649511
3560	1.439556266
3561	1.439492987
3562	1.439435034
3563	1.439272469
3564	1.439186702
3565	1.439035725
3566	1.438942722
3567	1.438905567
3568	1.438865843
3569	1.438862113
3570	1.438814348
3571	1.438801622
3572	1.438648707
3573	1.43864695
3574	1.43838583
3575	1.438382217
3576	1.438058564
3577	1.438002013
3578	1.437939481
3579	1.437767025
3580	1.437585324
3581	1.437287307
3582	1.437174581
3583	1.437056164
3584	1.437012134
3585	1.436758459
3586	1.436689621
3587	1.436684636
3588	1.436681579
3589	1.436494722
3590	1.436452902
3591	1.436285719
3592	1.436256992
3593	1.436236715
3594	1.436230432
3595	1.436164065
3596	1.436063387
3597	1.43595541
3598	1.435923129
3599	1.435920542
3600	1.435683243
3601	1.435657863
3602	1.435525033
3603	1.435484193
3604	1.435481587
3605	1.435442795
3606	1.435120088
3607	1.435101243
3608	1.434875785
3609	1.434831935
3610	1.434744246
3611	1.434344105
3612	1.434282314
3613	1.434219533
3614	1.434039158
3615	1.433666238
3616	1.433291873
3617	1.432979248
3618	1.432868965
3619	1.432822542
3620	1.432803682
3621	1.432768661
3622	1.432647021
3623	1.432642155
3624	1.432553361
3625	1.432376636
3626	1.432295611
3627	1.432223161
3628	1.432123348
3629	1.431991047
3630	1.431827288
3631	1.431738272
3632	1.431676546
3633	1.431643283
3634	1.431602021
3635	1.431509791
3636	1.431475973
3637	1.43139387
3638	1.43119116
3639	1.43108601
3640	1.431022047
3641	1.430927107
3642	1.430879263
3643	1.43085258
3644	1.430787602
3645	1.43044369
3646	1.4304058
3647	1.430339372
3648	1.430324229
3649	1.430172162
3650	1.429603819
3651	1.429600048
3652	1.429581491
3653	1.429483537
3654	1.4292627
3655	1.429246237
3656	1.429197547
3657	1.429149277
3658	1.429054649
3659	1.428822152
3660	1.428793226
3661	1.428760933
3662	1.428599014
3663	1.428570419
3664	1.428443378
3665	1.428376852
3666	1.428243919
3667	1.428101631
3668	1.428097721
3669	1.428045641
3670	1.427841482
3671	1.427772337
3672	1.42750649
3673	1.427367956
3674	1.427366446
3675	1.427276863
3676	1.427177956
3677	1.427173748
3678	1.427138179
3679	1.427136169
3680	1.427045798
3681	1.42698329
3682	1.426853929
3683	1.426782516
3684	1.426733957
3685	1.426532914
3686	1.426520477
3687	1.426470445
3688	1.426382702
3689	1.426175466
3690	1.426143211
3691	1.426134355
3692	1.425937835
3693	1.425783164
3694	1.425519739
3695	1.425335713
3696	1.425224275
3697	1.425014008
3698	1.424920131
3699	1.424756407
3700	1.42468324
3701	1.424618461
3702	1.424479549
3703	1.424294246
3704	1.424291928
3705	1.424261348
3706	1.424230879
3707	1.424076283
3708	1.42396092
3709	1.423833784
3710	1.42374455
3711	1.423478696
3712	1.42341118
3713	1.423381593
3714	1.42335484
3715	1.423186611
3716	1.423072439
3717	1.422580004
3718	1.422446017
3719	1.422312722
3720	1.422281465
3721	1.421855582
3722	1.421821
3723	1.421749152
3724	1.421617033
3725	1.421112444
3726	1.421023875
3727	1.420890755
3728	1.420855617
3729	1.420783027
3730	1.420745686
3731	1.420719551
3732	1.420641108
3733	1.420571206
3734	1.42046708
3735	1.420459011
3736	1.42042327
3737	1.42034312
3738	1.420304711
3739	1.420170055
3740	1.420167999
3741	1.420067584
3742	1.420011814
3743	1.419306618
3744	1.419189725
3745	1.419145605
3746	1.419027632
3747	1.418947357
3748	1.418915099
3749	1.41885134
3750	1.418786372
3751	1.418756878
3752	1.418697156
3753	1.418544333
3754	1.418453673
3755	1.417922473
3756	1.417909311
3757	1.41787212
3758	1.417769709
3759	1.417702949
3760	1.417645437
3761	1.417585874
3762	1.417585042
3763	1.416822343
3764	1.416787995
3765	1.416617001
3766	1.416603072
3767	1.41650669
3768	1.416461534
3769	1.416292672
3770	1.416289288
3771	1.416211499
3772	1.416179514
3773	1.416150365
3774	1.416104838
3775	1.415932039
3776	1.415857661
3777	1.415793363
3778	1.415760236
3779	1.415609204
3780	1.415547984
3781	1.415511786
3782	1.415496653
3783	1.415457688
3784	1.4152655
3785	1.414583059
3786	1.414528097
3787	1.414309018
3788	1.414301986
3789	1.414243954
3790	1.414235594
3791	1.414176208
3792	1.414126098
3793	1.413910287
3794	1.413757437
3795	1.413628884
3796	1.413516642
3797	1.413512078
3798	1.413476636
3799	1.41340496
3800	1.41336312
3801	1.413241155
3802	1.41321125
3803	1.413045699
3804	1.412987158
3805	1.412625282
3806	1.412513605
3807	1.412462764
3808	1.41240128
3809	1.412339664
3810	1.412217511
3811	1.412148688
3812	1.412110082
3813	1.412082823
3814	1.412074962
3815	1.412016996
3816	1.411969072
3817	1.411903717
3818	1.411816339
3819	1.411683387
3820	1.411512829
3821	1.41144637
3822	1.411310751
3823	1.411198644
3824	1.410794341
3825	1.410792613
3826	1.410770468
3827	1.41063986
3828	1.410638183
3829	1.410558036
3830	1.410545725
3831	1.410521928
3832	1.410246284
3833	1.409640389
3834	1.409507731
3835	1.409441531
3836	1.408904747
3837	1.408748894
3838	1.40851177
3839	1.408313166
3840	1.408280244
3841	1.408211883
3842	1.408162336
3843	1.408062033
3844	1.408017583
3845	1.40794275
3846	1.40759865
3847	1.407287195
3848	1.407034143
3849	1.406963132
3850	1.406852208
3851	1.406747056
3852	1.406731971
3853	1.406707658
3854	1.406427616
3855	1.406270056
3856	1.406146188
3857	1.406130562
3858	1.406105505
3859	1.405920483
3860	1.405763341
3861	1.40510825
3862	1.405086623
3863	1.404944495
3864	1.404902691
3865	1.404704369
3866	1.404699145
3867	1.404654977
3868	1.404495298
3869	1.404423023
3870	1.404331156
3871	1.403962624
3872	1.403738303
3873	1.403726033
3874	1.403284321
3875	1.403282124
3876	1.40327779
3877	1.403273759
3878	1.403183832
3879	1.403094072
3880	1.402970954
3881	1.40285108
3882	1.4027816
3883	1.402493621
3884	1.402443775
3885	1.40230292
3886	1.402300648
3887	1.402201543
3888	1.402157453
3889	1.401706498
3890	1.401664964
3891	1.401482307
3892	1.401353908
3893	1.401048714
3894	1.401011947
3895	1.400631772
3896	1.400586128
3897	1.400539769
3898	1.400410076
3899	1.400294894
3900	1.400135029
3901	1.4000596
3902	1.399863989
3903	1.399852064
3904	1.39967371
3905	1.399577037
3906	1.399435252
3907	1.399385491
3908	1.399380479
3909	1.399244718
3910	1.399204666
3911	1.399055396
3912	1.398601811
3913	1.398493988
3914	1.398490168
3915	1.398445592
3916	1.398344615
3917	1.397768121
3918	1.39775642
3919	1.397594584
3920	1.397559436
3921	1.397542544
3922	1.397526821
3923	1.397094063
3924	1.397090163
3925	1.397038279
3926	1.396930623
3927	1.396850978
3928	1.396815009
3929	1.396803114
3930	1.396786195
3931	1.396714306
3932	1.396684077
3933	1.396633912
3934	1.396596776
3935	1.396564381
3936	1.396563035
3937	1.396467439
3938	1.396358265
3939	1.396248805
3940	1.396149596
3941	1.396142971
3942	1.396013114
3943	1.395870656
3944	1.395824101
3945	1.395673873
3946	1.395638288
3947	1.395631763
3948	1.395575682
3949	1.395573436
3950	1.395454829
3951	1.395417873
3952	1.395359244
3953	1.395314527
3954	1.395033073
3955	1.394985604
3956	1.394770893
3957	1.39473125
3958	1.394725161
3959	1.394703859
3960	1.394659657
3961	1.39465476
3962	1.394606456
3963	1.394183131
3964	1.394015849
3965	1.393840762
3966	1.393803695
3967	1.393618195
3968	1.393526507
3969	1.393415559
3970	1.393147131
3971	1.392873006
3972	1.392826809
3973	1.392744276
3974	1.392659154
3975	1.392548967
3976	1.392458488
3977	1.392404088
3978	1.392383676
3979	1.39235762
3980	1.392339112
3981	1.392277583
3982	1.392172235
3983	1.39214359
3984	1.392069419
3985	1.392023628
3986	1.391938243
3987	1.391935041
3988	1.39176336
3989	1.391604948
3990	1.391365585
3991	1.391310644
3992	1.391270802
3993	1.391174596
3994	1.391101115
3995	1.391071354
3996	1.39098987
3997	1.390966087
3998	1.390874006
3999	1.390849234
4000	1.39061083
4001	1.390546909
4002	1.390201205
4003	1.390161929
4004	1.390077548
4005	1.389949695
4006	1.389826491
4007	1.389706222
4008	1.389394384
4009	1.38936666
4010	1.388783304
4011	1.388308543
4012	1.387937327
4013	1.387221708
4014	1.387187819
4015	1.387182665
4016	1.387143557
4017	1.387039717
4018	1.386978849
4019	1.386932552
4020	1.38691969
4021	1.386808453
4022	1.386779393
4023	1.38670659
4024	1.386663391
4025	1.386661737
4026	1.386518986
4027	1.386370774
4028	1.386121521
4029	1.385966749
4030	1.385233855
4031	1.385099381
4032	1.384877715
4033	1.384864686
4034	1.384689187
4035	1.38465587
4036	1.384640244
4037	1.384609116
4038	1.384537074
4039	1.384508365
4040	1.384233102
4041	1.384131235
4042	1.384061346
4043	1.383988882
4044	1.383976615
4045	1.383961623
4046	1.383818242
4047	1.38357713
4048	1.383533822
4049	1.383307309
4050	1.383248376
4051	1.383165936
4052	1.383090317
4053	1.382872178
4054	1.382858509
4055	1.38285507
4056	1.382851926
4057	1.382821803
4058	1.382780325
4059	1.382704326
4060	1.382643945
4061	1.382607335
4062	1.382604509
4063	1.382495823
4064	1.382436697
4065	1.382377016
4066	1.382205182
4067	1.382200095
4068	1.382167617
4069	1.382129026
4070	1.382106893
4071	1.382007654
4072	1.38193736
4073	1.381900339
4074	1.38183092
4075	1.381779386
4076	1.381636427
4077	1.38154654
4078	1.381436136
4079	1.381306068
4080	1.381305019
4081	1.38117227
4082	1.380964194
4083	1.380904157
4084	1.380859872
4085	1.380802116
4086	1.380612761
4087	1.380362465
4088	1.380360117
4089	1.380256811
4090	1.380212961
4091	1.380193798
4092	1.380149339
4093	1.3800777
4094	1.380038786
4095	1.380015725
4096	1.379848421
4097	1.379841385
4098	1.379714148
4099	1.379618641
4100	1.379461989
4101	1.379391874
4102	1.37915067
4103	1.37902777
4104	1.378999275
4105	1.378808647
4106	1.378775076
4107	1.378624402
4108	1.378598707
4109	1.378350594
4110	1.378293732
4111	1.378195863
4112	1.378119403
4113	1.378016739
4114	1.377984687
4115	1.377931581
4116	1.377509924
4117	1.377489012
4118	1.377380358
4119	1.377284133
4120	1.37683542
4121	1.376810466
4122	1.376642353
4123	1.376575592
4124	1.376570246
4125	1.376468491
4126	1.376427778
4127	1.376382517
4128	1.37631944
4129	1.376094166
4130	1.376022415
4131	1.375990825
4132	1.375981177
4133	1.375839122
4134	1.375758784
4135	1.375615734
4136	1.37554512
4137	1.375389107
4138	1.375027502
4139	1.374989943
4140	1.374835256
4141	1.374800597
4142	1.3747776
4143	1.374590999
4144	1.374236469
4145	1.374108939
4146	1.374015838
4147	1.373902009
4148	1.37369326
4149	1.373689055
4150	1.373686605
4151	1.373611956
4152	1.373506855
4153	1.373480755
4154	1.37345578
4155	1.373361248
4156	1.373209318
4157	1.373201429
4158	1.373171921
4159	1.373164501
4160	1.373023145
4161	1.372930114
4162	1.372918127
4163	1.372801128
4164	1.37267821
4165	1.372424418
4166	1.372301015
4167	1.372008146
4168	1.37198827
4169	1.371835984
4170	1.371624483
4171	1.371502698
4172	1.371499324
4173	1.371108764
4174	1.371060577
4175	1.370842969
4176	1.370803292
4177	1.370748252
4178	1.370713901
4179	1.370625132
4180	1.370623741
4181	1.370595999
4182	1.370557321
4183	1.370554852
4184	1.370230361
4185	1.370203573
4186	1.37013741
4187	1.369788926
4188	1.369760953
4189	1.36974893
4190	1.369711947
4191	1.369677755
4192	1.369645135
4193	1.369539254
4194	1.369489575
4195	1.36940487
4196	1.369235217
4197	1.369052837
4198	1.369015106
4199	1.368981894
4200	1.368862893
4201	1.368782845
4202	1.368619632
4203	1.368305005
4204	1.368221879
4205	1.368166781
4206	1.36813531
4207	1.36796428
4208	1.367778848
4209	1.367614262
4210	1.367548537
4211	1.367546354
4212	1.367438335
4213	1.367117762
4214	1.367098396
4215	1.367075306
4216	1.366946998
4217	1.36686335
4218	1.366764152
4219	1.366594781
4220	1.366571143
4221	1.366526853
4222	1.366366856
4223	1.366353723
4224	1.366211883
4225	1.365908355
4226	1.36578184
4227	1.365345734
4228	1.365285867
4229	1.365100653
4230	1.365051069
4231	1.364937532
4232	1.364882101
4233	1.364761124
4234	1.364661853
4235	1.364642168
4236	1.364567065
4237	1.364389267
4238	1.364335005
4239	1.364274634
4240	1.364083349
4241	1.363983688
4242	1.363832487
4243	1.363704446
4244	1.363692178
4245	1.363680429
4246	1.363618171
4247	1.363553611
4248	1.363197154
4249	1.363082674
4250	1.363056886
4251	1.363006602
4252	1.36299891
4253	1.362952258
4254	1.362919391
4255	1.362904713
4256	1.362674413
4257	1.362661692
4258	1.362652186
4259	1.362413468
4260	1.36235046
4261	1.362323654
4262	1.362287799
4263	1.36216677
4264	1.362129057
4265	1.361875661
4266	1.361809045
4267	1.361791382
4268	1.36166658
4269	1.361653623
4270	1.361605448
4271	1.361523583
4272	1.361436679
4273	1.36129027
4274	1.361036098
4275	1.360939289
4276	1.360912138
4277	1.360872366
4278	1.360730451
4279	1.360718459
4280	1.360601299
4281	1.360504843
4282	1.360435111
4283	1.360248306
4284	1.360194414
4285	1.360121687
4286	1.360041757
4287	1.360000476
4288	1.359866011
4289	1.359718428
4290	1.359605396
4291	1.359564839
4292	1.359551763
4293	1.359342037
4294	1.358769396
4295	1.358671551
4296	1.358618805
4297	1.358485023
4298	1.358363392
4299	1.358348219
4300	1.358318381
4301	1.358254739
4302	1.358194824
4303	1.358185472
4304	1.358177158
4305	1.358165024
4306	1.358146042
4307	1.358031091
4308	1.357989369
4309	1.357939095
4310	1.357798361
4311	1.357770446
4312	1.357687689
4313	1.357575229
4314	1.357508097
4315	1.357435107
4316	1.357432098
4317	1.357344499
4318	1.357191835
4319	1.357091481
4320	1.357014077
4321	1.356972134
4322	1.356941113
4323	1.356833711
4324	1.356796419
4325	1.356772126
4326	1.356751799
4327	1.356615608
4328	1.356578454
4329	1.356543069
4330	1.356516309
4331	1.356486272
4332	1.356411488
4333	1.356241559
4334	1.356189171
4335	1.356101606
4336	1.356014713
4337	1.355979996
4338	1.355942211
4339	1.355927955
4340	1.355838574
4341	1.355818691
4342	1.355489554
4343	1.355486778
4344	1.355330322
4345	1.354969854
4346	1.354966257
4347	1.354731583
4348	1.354613364
4349	1.3545
4350	1.354425277
4351	1.354349873
4352	1.354296867
4353	1.3542568
4354	1.354104252
4355	1.353982505
4356	1.353961591
4357	1.35390366
4358	1.353700076
4359	1.353699183
4360	1.353602853
4361	1.353570518
4362	1.353461223
4363	1.353369127
4364	1.353299506
4365	1.353276386
4366	1.353260264
4367	1.353228673
4368	1.353133741
4369	1.353031636
4370	1.353029178
4371	1.353014319
4372	1.352990982
4373	1.352808246
4374	1.352743404
4375	1.352625255
4376	1.352612069
4377	1.352571435
4378	1.352492443
4379	1.352265631
4380	1.35224091
4381	1.352132741
4382	1.352060306
4383	1.351920576
4384	1.351904137
4385	1.351789665
4386	1.351724197
4387	1.351529445
4388	1.351493107
4389	1.351432869
4390	1.351277738
4391	1.351218078
4392	1.351125279
4393	1.350997023
4394	1.350968849
4395	1.350966894
4396	1.350949828
4397	1.350899953
4398	1.350823649
4399	1.350797127
4400	1.350731123
4401	1.35054825
4402	1.350521271
4403	1.350254776
4404	1.350233127
4405	1.350184555
4406	1.350004468
4407	1.349843572
4408	1.349807459
4409	1.34969585
4410	1.349652487
4411	1.349612672
4412	1.349568747
4413	1.349434716
4414	1.34934437
4415	1.349280239
4416	1.349218747
4417	1.349203191
4418	1.348984023
4419	1.348894447
4420	1.348865277
4421	1.348760379
4422	1.348647802
4423	1.348614669
4424	1.348595032
4425	1.348542899
4426	1.348530637
4427	1.348495636
4428	1.348474285
4429	1.348449121
4430	1.348419421
4431	1.348281089
4432	1.348279441
4433	1.348185575
4434	1.348129774
4435	1.348117471
4436	1.348001276
4437	1.347960363
4438	1.347914582
4439	1.347840838
4440	1.347810318
4441	1.347678588
4442	1.347642804
4443	1.347540902
4444	1.347412771
4445	1.347370996
4446	1.347308199
4447	1.347254621
4448	1.34722654
4449	1.347211863
4450	1.347141227
4451	1.347122605
4452	1.347029619
4453	1.346998949
4454	1.346933085
4455	1.346741439
4456	1.346560492
4457	1.346504095
4458	1.346343546
4459	1.346326736
4460	1.346305225
4461	1.34627024
4462	1.346175795
4463	1.346129954
4464	1.345990015
4465	1.345987195
4466	1.345920242
4467	1.345876584
4468	1.345706713
4469	1.345616789
4470	1.345588778
4471	1.345553228
4472	1.345248209
4473	1.345232262
4474	1.345215918
4475	1.345134967
4476	1.345089473
4477	1.344861911
4478	1.344820812
4479	1.344777649
4480	1.344700873
4481	1.344611522
4482	1.344588235
4483	1.344364946
4484	1.34418747
4485	1.344095255
4486	1.343843701
4487	1.343532789
4488	1.343467346
4489	1.343420609
4490	1.343390341
4491	1.343362798
4492	1.343345337
4493	1.343294092
4494	1.343292065
4495	1.343244115
4496	1.343195174
4497	1.343118491
4498	1.343064161
4499	1.343044416
4500	1.342917584
4501	1.342910479
4502	1.342868815
4503	1.342854391
4504	1.342815604
4505	1.342735522
4506	1.342576236
4507	1.342555764
4508	1.342523596
4509	1.342392638
4510	1.342329055
4511	1.342312749
4512	1.342290515
4513	1.342186806
4514	1.34216467
4515	1.342116193
4516	1.342100698
4517	1.342096985
4518	1.342066476
4519	1.342041769
4520	1.341943807
4521	1.341936759
4522	1.341879911
4523	1.34182739
4524	1.341791546
4525	1.341750752
4526	1.341747903
4527	1.341710853
4528	1.341684785
4529	1.341660126
4530	1.341592563
4531	1.341586869
4532	1.341541061
4533	1.341387744
4534	1.341266581
4535	1.341256485
4536	1.341176842
4537	1.341091284
4538	1.341086083
4539	1.341019396
4540	1.34098787
4541	1.340966442
4542	1.340956794
4543	1.340923639
4544	1.340865099
4545	1.340840516
4546	1.340837068
4547	1.340666216
4548	1.340643564
4549	1.340618408
4550	1.340409575
4551	1.340375709
4552	1.340345906
4553	1.340295867
4554	1.340177636
4555	1.340094529
4556	1.339969581
4557	1.339896703
4558	1.339857334
4559	1.339747415
4560	1.339415816
4561	1.339370662
4562	1.339262581
4563	1.339188496
4564	1.339131106
4565	1.339047618
4566	1.338931924
4567	1.338602872
4568	1.338578141
4569	1.338453935
4570	1.338395
4571	1.338331047
4572	1.338077215
4573	1.338036262
4574	1.338034458
4575	1.338022102
4576	1.337953837
4577	1.337944255
4578	1.337895033
4579	1.337892196
4580	1.337817759
4581	1.337736232
4582	1.337671636
4583	1.337615238
4584	1.337541844
4585	1.337506352
4586	1.337488462
4587	1.337314831
4588	1.337129187
4589	1.337105373
4590	1.337104603
4591	1.337072772
4592	1.337056192
4593	1.337025625
4594	1.336893797
4595	1.336868799
4596	1.336862366
4597	1.336809565
4598	1.336667002
4599	1.336576227
4600	1.336420949
4601	1.336413164
4602	1.336387269
4603	1.336214392
4604	1.336199659
4605	1.33618974
4606	1.336130602
4607	1.336128191
4608	1.336004519
4609	1.335957387
4610	1.335917551
4611	1.335859969
4612	1.335639555
4613	1.335638063
4614	1.335611657
4615	1.335581644
4616	1.335579343
4617	1.335503189
4618	1.335460681
4619	1.335346357
4620	1.335295811
4621	1.335149776
4622	1.335127323
4623	1.335010544
4624	1.334965971
4625	1.334884393
4626	1.334863953
4627	1.334828569
4628	1.334709375
4629	1.334671024
4630	1.333590899
4631	1.333529306
4632	1.333416738
4633	1.333366238
4634	1.333212341
4635	1.333193878
4636	1.332947064
4637	1.332921276
4638	1.332883218
4639	1.332763971
4640	1.332645262
4641	1.332588953
4642	1.3324961
4643	1.332416824
4644	1.332307151
4645	1.332252931
4646	1.332251259
4647	1.332228806
4648	1.332208466
4649	1.332195907
4650	1.332097406
4651	1.331990669
4652	1.331838701
4653	1.331777194
4654	1.33169715
4655	1.331694569
4656	1.331528099
4657	1.33115977
4658	1.331135346
4659	1.331030954
4660	1.330946663
4661	1.330698622
4662	1.330672615
4663	1.33062941
4664	1.330614125
4665	1.330452275
4666	1.330425758
4667	1.330378198
4668	1.330376322
4669	1.330282282
4670	1.33026319
4671	1.330252949
4672	1.330203327
4673	1.330175341
4674	1.330083522
4675	1.330014853
4676	1.329951159
4677	1.329925969
4678	1.329920215
4679	1.329789083
4680	1.329767081
4681	1.329711478
4682	1.329538341
4683	1.329532227
4684	1.329512367
4685	1.329449656
4686	1.329380516
4687	1.329378254
4688	1.329342743
4689	1.329263772
4690	1.329251649
4691	1.329230558
4692	1.329226313
4693	1.329183087
4694	1.329117159
4695	1.329010569
4696	1.328936438
4697	1.328933873
4698	1.328932119
4699	1.328856037
4700	1.328829242
4701	1.328722883
4702	1.328536701
4703	1.328322146
4704	1.328043969
4705	1.327905375
4706	1.327838501
4707	1.327711492
4708	1.327562011
4709	1.327540184
4710	1.327537861
4711	1.327457301
4712	1.327437372
4713	1.327392607
4714	1.327301926
4715	1.327273688
4716	1.327265953
4717	1.327208166
4718	1.327098958
4719	1.327072952
4720	1.327014398
4721	1.327004492
4722	1.326903964
4723	1.326877736
4724	1.326809975
4725	1.326779676
4726	1.326768038
4727	1.326754784
4728	1.326635379
4729	1.326576088
4730	1.32649165
4731	1.326480619
4732	1.326447701
4733	1.326392185
4734	1.32630664
4735	1.32628009
4736	1.326199383
4737	1.325971329
4738	1.325941121
4739	1.325929576
4740	1.325884853
4741	1.32568737
4742	1.325684985
4743	1.325487225
4744	1.325414287
4745	1.325341359
4746	1.325283477
4747	1.325281589
4748	1.325178529
4749	1.325102137
4750	1.324961613
4751	1.324942252
4752	1.32466344
4753	1.324599962
4754	1.324572704
4755	1.324483185
4756	1.324397259
4757	1.324372112
4758	1.324371771
4759	1.324132946
4760	1.324081676
4761	1.32408027
4762	1.324043236
4763	1.324029687
4764	1.323991509
4765	1.323954494
4766	1.323712977
4767	1.323666333
4768	1.323581874
4769	1.323556501
4770	1.323500298
4771	1.32347664
4772	1.323415469
4773	1.323248409
